ID,Resistance,Voltage,Temperature,DateTime
1787,5.87,3.282,0,03-12-2022 14:44
1788,5.7,3.281,0,03-12-2022 14:44
1789,5.73,3.28,0,03-12-2022 14:44
1790,5.69,3.281,0,03-12-2022 14:44
1791,5.75,3.281,0,03-12-2022 14:44
1792,5.66,3.28,0,03-12-2022 14:44
1793,5.74,3.281,0,03-12-2022 14:45
1794,5.74,3.28,0,03-12-2022 14:45
1795,5.79,3.282,0,03-12-2022 14:45
1796,5.78,3.281,0,03-12-2022 14:45
1797,5.76,3.282,0,03-12-2022 14:45
1798,5.93,3.28,0,03-12-2022 14:45
1799,5.67,3.279,0,03-12-2022 14:45
1800,5.74,3.282,0,03-12-2022 14:45
1801,5.82,3.283,0,03-12-2022 14:45
1802,5.76,3.275,0,03-12-2022 15:00
1803,5.76,3.283,0,03-12-2022 15:00
1804,6.18,3.283,0,03-12-2022 15:00
1805,5.75,3.28,0,03-12-2022 15:00
1806,5.76,3.274,0,03-12-2022 15:00
1807,5.69,3.274,0,03-12-2022 15:00
1808,5.87,3.282,0,03-12-2022 15:00
1809,5.71,3.281,0,03-12-2022 15:01
1810,5.82,3.277,0,03-12-2022 15:01
1811,5.78,3.282,0,03-12-2022 15:01
1812,5.83,3.28,0,03-12-2022 15:01
1813,5.74,3.28,0,03-12-2022 15:01
1814,5.75,3.273,0,03-12-2022 15:01
1815,5.67,3.281,0,03-12-2022 15:01
1816,5.97,3.273,0,03-12-2022 15:02
1817,5.75,3.282,0,03-12-2022 15:02
1818,5.8,3.278,0,03-12-2022 15:02
1819,5.69,3.277,0,03-12-2022 15:02
1820,5.8,3.281,0,03-12-2022 15:02
1821,5.82,3.283,0,03-12-2022 15:02
1822,5.69,3.282,0,03-12-2022 15:03
1823,5.71,3.28,0,03-12-2022 15:03
1824,5.73,3.282,0,03-12-2022 15:03
1825,5.89,3.28,0,03-12-2022 15:03
1826,5.77,3.277,0,03-12-2022 15:03
1827,5.93,3.275,0,03-12-2022 15:03
1828,5.89,3.279,0,03-12-2022 15:03
1829,5.71,3.293,0,03-12-2022 15:03
1830,5.8,3.281,0,03-12-2022 15:04
1831,5.71,3.282,0,03-12-2022 15:04
1832,5.78,3.281,0,03-12-2022 15:04
1833,5.76,3.277,0,03-12-2022 15:04
1834,5.72,3.281,0,03-12-2022 15:04
1835,5.75,3.28,0,03-12-2022 15:04
1836,5.73,3.281,0,03-12-2022 15:04
1837,5.66,3.281,0,03-12-2022 15:05
1838,5.75,3.281,0,03-12-2022 15:05
1839,5.84,3.278,0,03-12-2022 15:05
1840,5.71,3.281,0,03-12-2022 15:05
1841,5.83,3.276,0,03-12-2022 15:05
1842,5.88,3.282,0,03-12-2022 15:05
1843,5.78,3.27,0,03-12-2022 15:06
1844,5.69,3.276,0,03-12-2022 15:06
1845,5.87,3.274,0,03-12-2022 15:06
1846,5.68,3.28,0,03-12-2022 15:06
1847,5.67,3.279,0,03-12-2022 15:06
1848,5.76,3.281,0,03-12-2022 15:06
1849,5.8,3.281,0,03-12-2022 15:06
1850,5.68,3.279,0,03-12-2022 15:07
1851,5.72,3.282,0,03-12-2022 15:07
1852,5.89,3.282,0,03-12-2022 15:07
1853,5.66,3.277,0,03-12-2022 15:07
1854,5.89,3.291,0,03-12-2022 15:07
1855,5.82,3.279,0,03-12-2022 15:08
1856,5.64,3.277,0,03-12-2022 15:08
1857,5.87,3.275,0,03-12-2022 15:08
1858,5.74,3.283,0,03-12-2022 15:08
1859,5.78,3.281,0,03-12-2022 15:08
1860,5.85,3.281,0,03-12-2022 15:08
1861,5.89,3.271,0,03-12-2022 15:08
1862,5.83,3.283,0,03-12-2022 15:09
1863,5.76,3.282,0,03-12-2022 15:09
1864,5.66,3.281,0,03-12-2022 15:09
1865,5.88,3.274,0,03-12-2022 15:09
1866,5.92,3.283,0,03-12-2022 15:09
1867,5.87,3.276,0,03-12-2022 15:09
1868,5.78,3.279,0,03-12-2022 15:10
1869,5.81,3.282,0,03-12-2022 15:10
1870,5.69,3.282,0,03-12-2022 15:10
1871,5.84,3.283,0,03-12-2022 15:10
1872,5.68,3.273,0,03-12-2022 15:10
1873,5.84,3.273,0,03-12-2022 15:10
1874,5.88,3.281,0,03-12-2022 15:10
1875,5.87,3.274,0,03-12-2022 15:11
1876,5.85,3.283,0,03-12-2022 15:11
1877,5.81,3.279,0,03-12-2022 15:11
1878,5.68,3.275,0,03-12-2022 15:11
1879,5.79,3.281,0,03-12-2022 15:11
1880,5.67,3.28,0,03-12-2022 15:11
1881,5.76,3.282,0,03-12-2022 15:11
1882,5.7,3.289,0,03-12-2022 15:12
1883,5.76,3.291,0,03-12-2022 15:12
1884,5.81,3.29,0,03-12-2022 15:12
1885,5.55,3.287,0,03-12-2022 15:12
1886,5.67,3.286,0,03-12-2022 15:12
1887,5.78,3.286,0,03-12-2022 15:13
1888,5.7,3.291,0,03-12-2022 15:13
1889,5.85,3.29,0,03-12-2022 15:13
1890,5.92,3.289,0,03-12-2022 15:13
1891,5.87,3.29,0,03-12-2022 15:13
1892,5.78,3.289,0,03-12-2022 15:13
1893,5.87,3.29,0,03-12-2022 15:13
1894,5.72,3.29,0,03-12-2022 15:13
1895,5.81,3.29,0,03-12-2022 15:14
1896,5.88,3.29,0,03-12-2022 15:14
1897,5.88,3.291,0,03-12-2022 15:14
1898,5.76,3.287,0,03-12-2022 15:14
1899,5.71,3.29,0,03-12-2022 15:14
1900,5.7,3.289,0,03-12-2022 15:14
1901,5.61,3.291,0,03-12-2022 15:14
1902,5.75,3.287,0,03-12-2022 15:16
1903,5.86,3.287,0,03-12-2022 15:16
1904,5.99,3.289,0,03-12-2022 15:17
1905,5.69,3.291,0,03-12-2022 15:17
1906,5.71,3.292,0,03-12-2022 15:17
1907,5.76,3.291,0,03-12-2022 15:17
1908,5.75,3.291,0,03-12-2022 15:17
1909,5.92,3.291,0,03-12-2022 15:17
1910,5.86,3.29,0,03-12-2022 15:17
1911,5.91,3.292,0,03-12-2022 15:18
1912,5.65,3.29,0,03-12-2022 15:18
1913,5.71,3.291,0,03-12-2022 15:18
1914,5.84,3.292,0,03-12-2022 15:18
1915,6.02,3.29,0,03-12-2022 15:18
1916,5.65,3.29,0,03-12-2022 15:18
1917,5.71,3.292,0,03-12-2022 15:18
1918,5.7,3.292,0,03-12-2022 15:19
1919,5.66,3.289,0,03-12-2022 15:19
1920,5.75,3.291,0,03-12-2022 15:19
1921,5.8,3.288,0,03-12-2022 15:19
1922,5.78,3.285,0,03-12-2022 15:19
1923,5.74,3.287,0,03-12-2022 15:20
1924,5.76,3.29,0,03-12-2022 15:20
1925,5.84,3.289,0,03-12-2022 15:20
1926,5.97,3.29,0,03-12-2022 15:20
1927,5.96,3.289,0,03-12-2022 15:20
1928,5.89,3.289,0,03-12-2022 15:20
1929,5.91,3.28,0,03-12-2022 15:21
1930,6.01,3.285,0,03-12-2022 15:21
1931,5.84,3.291,0,03-12-2022 15:21
1932,5.84,3.28,0,03-12-2022 15:21
1933,5.7,3.284,0,03-12-2022 15:21
1934,5.7,3.29,0,03-12-2022 15:21
1935,5.72,3.29,0,03-12-2022 15:21
1936,5.81,3.288,0,03-12-2022 15:22
1937,5.8,3.291,0,03-12-2022 15:22
1938,5.94,3.291,0,03-12-2022 15:22
1939,5.94,3.287,0,03-12-2022 15:22
1940,5.91,3.289,0,03-12-2022 15:22
1941,5.72,3.291,0,03-12-2022 15:22
1942,5.71,3.289,0,03-12-2022 15:22
1943,5.68,3.281,0,03-12-2022 15:23
1944,5.91,3.265,0,03-12-2022 15:23
1945,5.85,3.282,0,03-12-2022 15:23
1946,5.72,3.281,0,03-12-2022 15:23
1947,5.71,3.283,0,03-12-2022 15:24
1948,5.64,3.27,0,03-12-2022 15:24
1949,5.84,3.276,0,03-12-2022 15:24
1950,5.63,3.275,0,03-12-2022 15:24
1951,5.8,3.275,0,03-12-2022 15:24
1952,6.01,3.279,0,03-12-2022 15:24
1953,5.83,3.276,0,03-12-2022 15:24
1954,5.68,3.28,0,03-12-2022 15:25
1955,5.84,3.283,0,03-12-2022 15:25
1956,5.84,3.284,0,03-12-2022 15:25
1957,5.93,3.283,0,03-12-2022 15:25
1958,5.94,3.283,0,03-12-2022 15:25
1959,5.8,3.283,0,03-12-2022 15:25
1960,5.77,3.281,0,03-12-2022 15:26
1961,5.59,3.275,0,03-12-2022 15:26
1962,5.84,3.283,0,03-12-2022 15:26
1963,5.82,3.279,0,03-12-2022 15:26
1964,5.8,3.28,0,03-12-2022 15:27
1965,5.73,3.283,0,03-12-2022 15:27
1966,5.71,3.283,0,03-12-2022 15:27
1967,5.76,3.28,0,03-12-2022 15:27
1968,5.85,3.281,0,03-12-2022 15:27
1969,5.91,3.282,0,03-12-2022 15:27
1970,5.77,3.283,0,03-12-2022 15:27
1971,5.85,3.28,0,03-12-2022 15:28
1972,5.82,3.282,0,03-12-2022 15:28
1973,5.76,3.281,0,03-12-2022 15:28
1974,5.74,3.282,0,03-12-2022 15:28
1975,5.93,3.282,0,03-12-2022 15:28
1976,5.87,3.282,0,03-12-2022 15:28
1977,5.83,3.281,0,03-12-2022 15:29
1978,5.71,3.282,0,03-12-2022 15:29
1979,5.59,3.282,0,03-12-2022 15:29
1980,5.83,3.277,0,03-12-2022 15:29
1981,5.64,3.28,0,03-12-2022 15:29
1982,5.86,3.281,0,03-12-2022 15:29
1983,5.67,3.278,0,03-12-2022 15:30
1984,5.84,3.282,0,03-12-2022 15:30
1985,5.68,3.282,0,03-12-2022 15:30
1986,5.69,3.279,0,03-12-2022 15:30
1987,5.69,3.281,0,03-12-2022 15:30
1988,5.91,3.282,0,03-12-2022 15:30
1989,5.84,3.277,0,03-12-2022 15:30
1990,5.75,3.277,0,03-12-2022 15:31
1991,5.84,3.282,0,03-12-2022 15:31
1992,5.9,3.283,0,03-12-2022 15:31
1993,5.78,3.283,0,03-12-2022 15:31
1994,5.7,3.28,0,03-12-2022 15:31
1995,5.63,3.281,0,03-12-2022 15:31
1996,5.86,3.28,0,03-12-2022 15:31
1997,5.88,3.28,0,03-12-2022 15:32
1998,5.93,3.283,0,03-12-2022 15:32
1999,5.74,3.281,0,03-12-2022 15:32
2000,5.77,3.279,0,03-12-2022 15:32
2001,5.8,3.279,0,03-12-2022 16:39
2002,6.01,3.281,0,03-12-2022 16:39
2003,5.7,3.279,0,03-12-2022 16:39
2004,5.83,3.279,0,03-12-2022 16:39
2005,5.75,3.277,0,03-12-2022 16:40
2006,5.66,3.279,0,03-12-2022 16:41
2007,5.86,3.281,0,03-12-2022 16:41
2008,5.86,3.281,0,03-12-2022 16:42
2009,5.75,3.278,0,03-12-2022 16:43
2010,5.64,3.27,0,03-12-2022 16:43
2011,5.94,3.278,0,03-12-2022 16:43
2012,5.81,3.281,0,03-12-2022 16:45
2013,6.03,3.282,0,03-12-2022 16:45
2014,5.65,3.28,0,03-12-2022 16:45
2015,5.91,3.273,0,03-12-2022 16:45
2016,5.68,3.264,0,03-12-2022 16:45
2017,5.86,3.273,0,03-12-2022 16:46
2018,5.84,3.272,0,03-12-2022 16:46
2019,5.65,3.279,0,03-12-2022 16:46
2020,5.68,3.278,0,03-12-2022 16:46
2021,5.77,3.259,0,03-12-2022 16:46
2022,5.76,3.281,0,03-12-2022 16:47
2023,5.69,3.282,0,03-12-2022 16:47
2024,5.9,3.265,0,03-12-2022 16:47
2025,5.77,3.278,0,03-12-2022 16:47
2026,6.04,3.28,0,03-12-2022 16:47
2027,6.08,3.28,0,03-12-2022 16:47
2028,5.72,3.275,0,03-12-2022 16:47
2029,5.77,3.267,0,03-12-2022 16:48
2030,6.06,3.28,0,03-12-2022 16:48
2031,5.77,3.282,0,03-12-2022 16:48
2032,5.88,3.278,0,03-12-2022 16:48
2033,5.73,3.283,0,03-12-2022 16:48
2034,5.82,3.28,0,03-12-2022 16:48
2035,5.74,3.283,0,03-12-2022 16:48
2036,5.76,3.281,0,03-12-2022 16:48
2037,5.77,3.269,0,03-12-2022 16:49
2038,5.81,3.281,0,03-12-2022 16:49
2039,5.74,3.273,0,03-12-2022 16:49
2040,5.87,3.283,0,03-12-2022 16:49
2041,5.73,3.281,0,03-12-2022 16:49
2042,5.66,3.28,0,03-12-2022 16:50
2043,5.78,3.281,0,03-12-2022 16:50
2044,5.64,3.282,0,03-12-2022 16:50
2045,5.67,3.281,0,03-12-2022 16:51
2046,5.88,3.282,0,03-12-2022 16:51
2047,5.68,3.281,0,03-12-2022 16:51
2048,5.94,3.28,0,03-12-2022 16:52
2049,5.67,3.281,0,03-12-2022 16:52
2050,5.83,3.281,0,03-12-2022 16:52
2051,5.65,3.281,0,03-12-2022 16:52
2052,5.72,3.281,0,03-12-2022 16:52
2053,5.61,3.282,0,03-12-2022 16:52
2054,5.81,3.274,0,03-12-2022 16:53
2055,6.02,3.282,0,03-12-2022 16:53
2056,5.63,3.282,0,03-12-2022 16:53
2057,6.04,3.282,0,03-12-2022 16:53
2058,5.73,3.281,0,03-12-2022 16:53
2059,5.64,3.269,0,03-12-2022 16:53
2060,5.69,3.277,0,03-12-2022 16:53
2061,5.78,3.272,0,03-12-2022 16:53
2062,5.87,3.28,0,03-12-2022 16:54
2063,5.74,3.273,0,03-12-2022 16:54
2064,5.9,3.281,0,03-12-2022 16:54
2065,5.7,3.257,0,03-12-2022 16:54
2066,5.84,3.28,0,03-12-2022 16:54
2067,6.04,3.282,0,03-12-2022 16:55
2068,5.77,3.282,0,03-12-2022 16:55
2069,5.72,3.283,0,03-12-2022 16:55
2070,5.87,3.28,0,03-12-2022 16:55
2071,5.64,3.282,0,03-12-2022 16:55
2072,5.67,3.278,0,03-12-2022 16:55
2073,6.06,3.281,0,03-12-2022 16:55
2074,5.99,3.282,0,03-12-2022 16:56
2075,5.63,3.26,0,03-12-2022 16:56
2076,5.65,3.272,0,03-12-2022 16:56
2077,5.66,3.281,0,03-12-2022 16:56
2078,5.76,3.282,0,03-12-2022 16:56
2079,5.71,3.272,0,03-12-2022 16:56
2080,5.88,3.277,0,03-12-2022 16:56
2081,5.77,3.281,0,03-12-2022 16:57
2082,5.66,3.289,0,03-12-2022 16:57
2083,5.79,3.286,0,03-12-2022 16:57
2084,5.61,3.291,0,03-12-2022 16:57
2085,5.7,3.29,0,03-12-2022 16:57
2086,5.73,3.285,0,03-12-2022 16:57
2087,5.76,3.29,0,03-12-2022 16:58
2088,5.78,3.292,0,03-12-2022 16:58
2089,5.8,3.284,0,03-12-2022 16:58
2090,5.74,3.291,0,03-12-2022 16:58
2091,5.69,3.29,0,03-12-2022 16:58
2092,5.74,3.284,0,03-12-2022 16:58
2093,5.74,3.291,0,03-12-2022 16:58
2094,5.73,3.29,0,03-12-2022 16:59
2095,5.71,3.29,0,03-12-2022 16:59
2096,5.87,3.292,0,03-12-2022 16:59
2097,5.67,3.29,0,03-12-2022 16:59
2098,5.7,3.29,0,03-12-2022 16:59
2099,5.88,3.29,0,03-12-2022 17:00
2100,5.8,3.29,0,03-12-2022 17:00
2101,5.69,3.29,0,03-12-2022 17:00
2102,5.72,3.282,0,03-12-2022 17:01
2103,5.93,3.28,0,03-12-2022 17:01
2104,5.74,3.283,0,03-12-2022 17:01
2105,5.78,3.271,0,03-12-2022 17:01
2106,5.74,3.283,0,03-12-2022 17:01
2107,5.93,3.283,0,03-12-2022 17:01
2108,5.71,3.277,0,03-12-2022 17:01
2109,5.74,3.282,0,03-12-2022 17:02
2110,5.85,3.28,0,03-12-2022 17:02
2111,5.63,3.276,0,03-12-2022 17:02
2112,5.9,3.282,0,03-12-2022 17:02
2113,5.73,3.281,0,03-12-2022 17:02
2114,5.8,3.28,0,03-12-2022 17:02
2115,5.73,3.282,0,03-12-2022 17:02
2116,5.67,3.283,0,03-12-2022 17:03
2117,5.79,3.28,0,03-12-2022 17:03
2118,5.85,3.28,0,03-12-2022 17:03
2119,5.82,3.278,0,03-12-2022 17:03
2120,5.78,3.27,0,03-12-2022 17:03
2121,5.89,3.277,0,03-12-2022 17:03
2122,5.74,3.281,0,03-12-2022 17:04
2123,5.85,3.283,0,03-12-2022 17:04
2124,5.73,3.281,0,03-12-2022 17:04
2125,5.67,3.283,0,03-12-2022 17:04
2126,5.8,3.28,0,03-12-2022 17:04
2127,5.75,3.275,0,03-12-2022 17:04
2128,5.93,3.281,0,03-12-2022 17:05
2129,5.75,3.281,0,03-12-2022 17:05
2130,5.7,3.277,0,03-12-2022 17:05
2131,5.72,3.283,0,03-12-2022 17:05
2132,5.85,3.282,0,03-12-2022 17:05
2133,5.92,3.282,0,03-12-2022 17:05
2134,5.63,3.281,0,03-12-2022 17:05
2135,5.81,3.281,0,03-12-2022 17:06
2136,5.69,3.283,0,03-12-2022 17:06
2137,5.68,3.283,0,03-12-2022 17:06
2138,5.77,3.283,0,03-12-2022 17:06
2139,5.81,3.276,0,03-12-2022 17:06
2140,5.75,3.282,0,03-12-2022 17:06
2141,5.77,3.281,0,03-12-2022 17:06
2142,5.72,3.281,0,03-12-2022 17:07
2143,5.61,3.281,0,03-12-2022 17:07
2144,5.72,3.283,0,03-12-2022 17:07
2145,5.75,3.28,0,03-12-2022 17:07
2146,5.92,3.282,0,03-12-2022 17:07
2147,5.71,3.282,0,03-12-2022 17:07
2148,5.81,3.283,0,03-12-2022 17:07
2149,5.67,3.278,0,03-12-2022 17:08
2150,5.74,3.277,0,03-12-2022 17:08
2151,5.92,3.283,0,03-12-2022 17:08
2152,5.86,3.283,0,03-12-2022 17:08
2153,5.82,3.279,0,03-12-2022 17:08
2154,5.78,3.282,0,03-12-2022 17:08
2155,5.89,3.283,0,03-12-2022 17:08
2156,5.71,3.292,0,03-12-2022 17:09
2157,5.72,3.273,0,03-12-2022 17:09
2158,5.71,3.283,0,03-12-2022 17:09
2159,5.84,3.282,0,03-12-2022 17:09
2160,5.72,3.282,0,03-12-2022 17:09
2161,5.82,3.272,0,03-12-2022 17:09
2162,5.72,3.281,0,03-12-2022 17:10
2163,5.82,3.283,0,03-12-2022 17:10
2164,5.75,3.282,0,03-12-2022 17:10
2165,5.84,3.279,0,03-12-2022 17:10
2166,5.97,3.279,0,03-12-2022 17:10
2167,5.95,3.281,0,03-12-2022 17:10
2168,5.83,3.282,0,03-12-2022 17:10
2169,5.83,3.274,0,03-12-2022 17:11
2170,5.76,3.283,0,03-12-2022 17:11
2171,5.84,3.282,0,03-12-2022 17:11
2172,5.79,3.279,0,03-12-2022 17:11
2173,5.73,3.281,0,03-12-2022 17:11
2174,5.74,3.275,0,03-12-2022 17:11
2175,5.72,3.282,0,03-12-2022 17:11
2176,5.74,3.28,0,03-12-2022 17:11
2177,6,3.279,0,03-12-2022 17:12
2178,5.89,3.279,0,03-12-2022 17:12
2179,5.62,3.282,0,03-12-2022 17:12
2180,5.66,3.282,0,03-12-2022 17:12
2181,5.75,3.281,0,03-12-2022 17:12
2182,5.67,3.273,0,03-12-2022 17:12
2183,5.69,3.28,0,03-12-2022 17:13
2184,5.85,3.282,0,03-12-2022 17:13
2185,5.67,3.281,0,03-12-2022 17:13
2186,5.6,3.281,0,03-12-2022 17:13
2187,5.8,3.273,0,03-12-2022 17:13
2188,5.82,3.281,0,03-12-2022 17:13
2189,5.74,3.28,0,03-12-2022 17:13
2190,5.73,3.283,0,03-12-2022 17:14
2191,5.78,3.274,0,03-12-2022 17:14
2192,5.8,3.282,0,03-12-2022 17:14
2193,5.86,3.283,0,03-12-2022 17:14
2194,5.72,3.282,0,03-12-2022 17:14
2195,5.71,3.28,0,03-12-2022 17:14
2196,5.79,3.282,0,03-12-2022 17:14
2197,5.75,3.28,0,03-12-2022 17:15
2198,5.77,3.282,0,03-12-2022 17:15
2199,5.66,3.273,0,03-12-2022 17:15
2200,5.67,3.282,0,03-12-2022 17:15
2201,5.76,3.272,0,07-12-2022 13:50
2202,5.9,3.274,0,07-12-2022 13:50
2203,5.77,3.278,0,07-12-2022 13:50
2204,5.8,3.281,0,07-12-2022 13:50
2205,5.79,3.283,0,07-12-2022 13:50
2206,5.76,3.281,0,07-12-2022 13:50
2207,5.8,3.28,0,07-12-2022 13:51
2208,5.81,3.276,0,07-12-2022 13:51
2209,5.84,3.28,0,07-12-2022 13:51
2210,5.84,3.279,0,07-12-2022 13:51
2211,5.89,3.28,0,07-12-2022 13:51
2212,5.73,3.279,0,07-12-2022 13:51
2213,5.9,3.277,0,07-12-2022 13:51
2214,5.82,3.28,0,07-12-2022 13:51
2215,5.76,3.275,0,07-12-2022 13:52
2216,5.76,3.282,0,07-12-2022 13:52
2217,5.74,3.278,0,07-12-2022 13:52
2218,5.87,3.283,0,07-12-2022 13:52
2219,5.8,3.283,0,07-12-2022 13:52
2220,5.66,3.282,0,07-12-2022 13:52
2221,5.74,3.283,0,07-12-2022 13:53
2222,5.92,3.277,0,07-12-2022 13:53
2223,5.72,3.281,0,07-12-2022 13:54
2224,5.8,3.281,0,07-12-2022 13:54
2225,5.95,3.276,0,07-12-2022 13:54
2226,5.93,3.281,0,07-12-2022 13:54
2227,5.79,3.28,0,07-12-2022 13:54
2228,5.76,3.278,0,07-12-2022 13:54
2229,5.89,3.279,0,07-12-2022 13:54
2230,5.81,3.282,0,07-12-2022 13:54
2231,5.93,3.281,0,07-12-2022 13:55
2232,5.8,3.281,0,07-12-2022 13:55
2233,5.75,3.281,0,07-12-2022 13:55
2234,5.7,3.28,0,07-12-2022 13:55
2235,5.78,3.28,0,07-12-2022 13:55
2236,5.7,3.281,0,07-12-2022 13:55
2237,5.7,3.268,0,07-12-2022 13:56
2238,5.79,3.282,0,07-12-2022 13:56
2239,5.6,3.28,0,07-12-2022 13:56
2240,5.85,3.275,0,07-12-2022 13:56
2241,5.74,3.279,0,07-12-2022 13:56
2242,5.75,3.281,0,07-12-2022 13:56
2243,5.71,3.277,0,07-12-2022 13:57
2244,5.86,3.28,0,07-12-2022 13:57
2245,5.85,3.281,0,07-12-2022 13:57
2246,5.73,3.282,0,07-12-2022 13:57
2247,5.94,3.282,0,07-12-2022 13:57
2248,5.72,3.275,0,07-12-2022 13:57
2249,5.74,3.282,0,07-12-2022 13:57
2250,5.79,3.268,0,07-12-2022 13:58
2251,5.89,3.282,0,07-12-2022 13:58
2252,5.74,3.281,0,07-12-2022 13:58
2253,5.88,3.279,0,07-12-2022 13:58
2254,5.7,3.282,0,07-12-2022 13:58
2255,5.8,3.281,0,07-12-2022 13:58
2256,5.72,3.271,0,07-12-2022 13:58
2257,5.69,3.281,0,07-12-2022 13:59
2258,5.83,3.28,0,07-12-2022 13:59
2259,5.85,3.281,0,07-12-2022 13:59
2260,5.76,3.282,0,07-12-2022 13:59
2261,5.51,3.282,0,07-12-2022 13:59
2262,5.77,3.272,0,07-12-2022 13:59
2263,5.77,3.282,0,07-12-2022 14:00
2264,5.71,3.281,0,07-12-2022 14:00
2265,5.78,3.281,0,07-12-2022 14:00
2266,5.84,3.28,0,07-12-2022 14:00
2267,5.65,3.282,0,07-12-2022 14:00
2268,5.88,3.283,0,07-12-2022 14:00
2269,5.71,3.278,0,07-12-2022 14:00
2270,5.92,3.278,0,07-12-2022 14:00
2271,5.69,3.282,0,07-12-2022 14:01
2272,5.7,3.282,0,07-12-2022 14:01
2273,5.66,3.282,0,07-12-2022 14:01
2274,5.88,3.28,0,07-12-2022 14:01
2275,5.73,3.28,0,07-12-2022 14:01
2276,5.75,3.264,0,07-12-2022 14:01
2277,5.62,3.281,0,07-12-2022 14:01
2278,5.65,3.28,0,07-12-2022 14:02
2279,5.71,3.271,0,07-12-2022 14:02
2280,5.74,3.282,0,07-12-2022 14:02
2281,5.61,3.281,0,07-12-2022 14:02
2282,5.86,3.281,0,07-12-2022 14:02
2283,5.76,3.281,0,07-12-2022 14:02
2284,5.69,3.282,0,07-12-2022 14:03
2285,5.54,3.279,0,07-12-2022 14:03
2286,5.65,3.281,0,07-12-2022 14:03
2287,5.72,3.282,0,07-12-2022 14:03
2288,5.94,3.277,0,07-12-2022 14:03
2289,5.87,3.283,0,07-12-2022 14:03
2290,5.73,3.28,0,07-12-2022 14:03
2291,5.74,3.28,0,07-12-2022 14:03
2292,5.89,3.282,0,07-12-2022 14:04
2293,5.86,3.282,0,07-12-2022 14:04
2294,5.79,3.28,0,07-12-2022 14:04
2295,5.84,3.281,0,07-12-2022 14:04
2296,5.8,3.281,0,07-12-2022 14:04
2297,5.95,3.281,0,07-12-2022 14:04
2298,5.77,3.281,0,07-12-2022 14:04
2299,5.63,3.282,0,07-12-2022 14:05
2300,5.58,3.28,0,07-12-2022 14:05
2301,5.67,3.273,0,07-12-2022 12:01
2302,5.72,3.276,0,07-12-2022 12:01
2303,5.66,3.281,0,07-12-2022 12:02
2304,5.6,3.28,0,07-12-2022 12:02
2305,5.78,3.28,0,07-12-2022 12:02
2306,5.71,3.281,0,07-12-2022 12:02
2307,5.82,3.279,0,07-12-2022 12:02
2308,5.73,3.281,0,07-12-2022 12:02
2309,5.63,3.281,0,07-12-2022 12:02
2310,5.65,3.28,0,07-12-2022 12:02
2311,5.67,3.277,0,07-12-2022 12:03
2312,5.65,3.282,0,07-12-2022 12:03
2313,5.57,3.279,0,07-12-2022 12:03
2314,5.72,3.282,0,07-12-2022 12:03
2315,5.74,3.28,0,07-12-2022 12:04
2316,5.64,3.281,0,07-12-2022 12:04
2317,5.68,3.281,0,07-12-2022 12:05
2318,5.81,3.282,0,07-12-2022 12:05
2319,5.7,3.281,0,07-12-2022 12:05
2320,5.74,3.281,0,07-12-2022 12:05
2321,5.7,3.278,0,07-12-2022 12:05
2322,5.74,3.28,0,07-12-2022 12:05
2323,5.65,3.277,0,07-12-2022 12:06
2324,5.78,3.278,0,07-12-2022 12:06
2325,5.83,3.282,0,07-12-2022 12:06
2326,5.67,3.275,0,07-12-2022 12:06
2327,5.8,3.283,0,07-12-2022 12:06
2328,5.61,3.278,0,07-12-2022 12:06
2329,5.84,3.28,0,07-12-2022 12:06
2330,5.63,3.281,0,07-12-2022 12:07
2331,5.7,3.282,0,07-12-2022 12:07
2332,5.78,3.279,0,07-12-2022 12:07
2333,5.64,3.28,0,07-12-2022 12:07
2334,5.67,3.281,0,07-12-2022 12:07
2335,5.84,3.278,0,07-12-2022 12:07
2336,5.93,3.282,0,07-12-2022 12:07
2337,5.76,3.281,0,07-12-2022 12:08
2338,5.77,3.281,0,07-12-2022 12:08
2339,5.69,3.279,0,07-12-2022 12:08
2340,5.83,3.281,0,07-12-2022 12:08
2341,5.78,3.281,0,07-12-2022 12:08
2342,5.62,3.281,0,07-12-2022 12:09
2343,5.63,3.277,0,07-12-2022 12:09
2344,5.89,3.28,0,07-12-2022 12:09
2345,5.7,3.28,0,07-12-2022 12:09
2346,5.61,3.281,0,07-12-2022 12:09
2347,5.92,3.279,0,07-12-2022 12:09
2348,5.72,3.28,0,07-12-2022 12:10
2349,5.58,3.27,0,07-12-2022 12:10
2350,5.76,3.28,0,07-12-2022 12:10
2351,5.78,3.281,0,07-12-2022 12:10
2352,5.76,3.276,0,07-12-2022 12:10
2353,5.76,3.281,0,07-12-2022 12:10
2354,5.78,3.282,0,07-12-2022 12:10
2355,5.89,3.282,0,07-12-2022 12:10
2356,5.88,3.28,0,07-12-2022 12:11
2357,5.79,3.259,0,07-12-2022 12:11
2358,5.81,3.279,0,07-12-2022 12:11
2359,5.67,3.282,0,07-12-2022 12:11
2360,5.76,3.278,0,07-12-2022 12:11
2361,5.66,3.282,0,07-12-2022 12:11
2362,6.3,3.275,0,07-12-2022 12:13
2363,5.6,3.275,0,07-12-2022 12:13
2364,5.63,3.281,0,07-12-2022 12:13
2365,5.79,3.281,0,07-12-2022 12:13
2366,5.66,3.283,0,07-12-2022 12:13
2367,5.62,3.281,0,07-12-2022 12:13
2368,5.59,3.28,0,07-12-2022 12:15
